S_P	maven2-2-2007-study1And2	0.51						
S_P	maven2-2-2008-study1And2	0.66						
S_P	maven2-2-2009-study1And2	0.00						
A_P	maven2-1-2006-study1And2	0.64						
A_P	maven2-1-2007-study1And2	0.57						
A_P	maven2-1-2008-study1And2	0.68						
A_P	maven2-1-2009-study1And2	0.52						
A_P	maven2-2-2006-study1And2	0.90						
A_P	maven2-2-2007-study1And2	0.35						
A_P	maven2-2-2008-study1And2	0.64						
A_P	maven2-2-2009-study1And2	0.00						
ALL	openjpa-1-2007-study1And2	0.39						
ALL	openjpa-1-2008-study1And2	0.51						
ALL	openjpa-1-2009-study1And2	0.53						
ALL	openjpa-1-2010-study1And2	0.43						
ALL	openjpa-1-2011-study1And2	0.35						
ALL	openjpa-1-2012-study1And2	0.23						
ALL	openjpa-2-2007-study1And2	0.36						
ALL	openjpa-2-2008-study1And2	0.54						
ALL	openjpa-2-2009-study1And2	0.57						
ALL	openjpa-2-2010-study1And2	0.42						
ALL	openjpa-2-2011-study1And2	0.33						
ALL	openjpa-2-2012-study1And2	0.50						
A	openjpa-1-2007-study1And2	0.27						
A	openjpa-1-2008-study1And2	0.42						
A	openjpa-1-2009-study1And2	0.51						
A	openjpa-1-2010-study1And2	0.40						
A	openjpa-1-2011-study1And2	0.22						
A	openjpa-1-2012-study1And2	0.20						
A	openjpa-2-2007-study1And2	0.36						
A	openjpa-2-2008-study1And2	0.50						
A	openjpa-2-2009-study1And2	0.50						
A	openjpa-2-2010-study1And2	0.34						
A	openjpa-2-2011-study1And2	0.30						
A	openjpa-2-2012-study1And2	0.33						
P	openjpa-1-2007-study1And2	0.27						
P	openjpa-1-2008-study1And2	0.49						
P	openjpa-1-2009-study1And2	0.47						
P	openjpa-1-2010-study1And2	0.33						
P	openjpa-1-2011-study1And2	0.21						
P	openjpa-1-2012-study1And2	0.20						
P	openjpa-2-2007-study1And2	0.34						
P	openjpa-2-2008-study1And2	0.35						
P	openjpa-2-2009-study1And2	0.39						
P	openjpa-2-2010-study1And2	0.22						
P	openjpa-2-2011-study1And2	0.26						
P	openjpa-2-2012-study1And2	0.28						
S	openjpa-1-2007-study1And2	0.34						
S	openjpa-1-2008-study1And2	0.47						
S	openjpa-1-2009-study1And2	0.42						
S	openjpa-1-2010-study1And2	0.32						
S	openjpa-1-2011-study1And2	0.34						
S	openjpa-1-2012-study1And2	0.14						
S	openjpa-2-2007-study1And2	0.30						
S	openjpa-2-2008-study1And2	0.29						
S	openjpa-2-2009-study1And2	0.29						
S	openjpa-2-2010-study1And2	0.29						
S	openjpa-2-2011-study1And2	0.23						
S	openjpa-2-2012-study1And2	0.46						
S_A	openjpa-1-2007-study1And2	0.34						
S_A	openjpa-1-2008-study1And2	0.52						
S_A	openjpa-1-2009-study1And2	0.52						
S_A	openjpa-1-2010-study1And2	0.41						
S_A	openjpa-1-2011-study1And2	0.28						
S_A	openjpa-1-2012-study1And2	0.19						
S_A	openjpa-2-2007-study1And2	0.41						
S_A	openjpa-2-2008-study1And2	0.53						
S_A	openjpa-2-2009-study1And2	0.56						
S_A	openjpa-2-2010-study1And2	0.41						
S_A	openjpa-2-2011-study1And2	0.31						
S_A	openjpa-2-2012-study1And2	0.43						
S_P	openjpa-1-2007-study1And2	0.36						
S_P	openjpa-1-2008-study1And2	0.47						
S_P	openjpa-1-2009-study1And2	0.53						
S_P	openjpa-1-2010-study1And2	0.35						
S_P	openjpa-1-2011-study1And2	0.35						
S_P	openjpa-1-2012-study1And2	0.23						
S_P	openjpa-2-2007-study1And2	0.38						
S_P	openjpa-2-2008-study1And2	0.39						
S_P	openjpa-2-2009-study1And2	0.47						
S_P	openjpa-2-2010-study1And2	0.38						
S_P	openjpa-2-2011-study1And2	0.34						
S_P	openjpa-2-2012-study1And2	0.55						
A_P	openjpa-1-2007-study1And2	0.31						
A_P	openjpa-1-2008-study1And2	0.49						
A_P	openjpa-1-2009-study1And2	0.52						
A_P	openjpa-1-2010-study1And2	0.39						
A_P	openjpa-1-2011-study1And2	0.24						
A_P	openjpa-1-2012-study1And2	0.29						
A_P	openjpa-2-2007-study1And2	0.42						
A_P	openjpa-2-2008-study1And2	0.54						
A_P	openjpa-2-2009-study1And2	0.54						
A_P	openjpa-2-2010-study1And2	0.32						
A_P	openjpa-2-2011-study1And2	0.33						
A_P	openjpa-2-2012-study1And2	0.25						
ALL	cxf-1-2006-study1And2	0.99						
ALL	cxf-1-2007-study1And2	0.44						
ALL	cxf-1-2008-study1And2	0.52						
ALL	cxf-1-2009-study1And2	0.46						
ALL	cxf-1-2010-study1And2	0.37						
ALL	cxf-1-2011-study1And2	0.49						
ALL	cxf-1-2012-study1And2	0.47						
ALL	cxf-2-2006-study1And2	0.70						
ALL	cxf-2-2007-study1And2	0.45						
ALL	cxf-2-2008-study1And2	0.42						
ALL	cxf-2-2009-study1And2	0.44						
ALL	cxf-2-2010-study1And2	0.46						
ALL	cxf-2-2011-study1And2	0.55						
ALL	cxf-2-2012-study1And2	0.45						
A	cxf-1-2006-study1And2	0.99						
A	cxf-1-2007-study1And2	0.37						
A	cxf-1-2008-study1And2	0.45						
A	cxf-1-2009-study1And2	0.42						
A	cxf-1-2010-study1And2	0.33						
A	cxf-1-2011-study1And2	0.50						
A	cxf-1-2012-study1And2	0.46						
A	cxf-2-2006-study1And2	0.69						
A	cxf-2-2007-study1And2	0.38						
A	cxf-2-2008-study1And2	0.38						
A	cxf-2-2009-study1And2	0.33						
A	cxf-2-2010-study1And2	0.44						
A	cxf-2-2011-study1And2	0.50						
A	cxf-2-2012-study1And2	0.43						
P	cxf-1-2006-study1And2	0.98						
P	cxf-1-2007-study1And2	0.34						
P	cxf-1-2008-study1And2	0.42						
P	cxf-1-2009-study1And2	0.40						
P	cxf-1-2010-study1And2	0.31						
P	cxf-1-2011-study1And2	0.46						
P	cxf-1-2012-study1And2	0.46						
P	cxf-2-2006-study1And2	0.59						
P	cxf-2-2007-study1And2	0.34						
P	cxf-2-2008-study1And2	0.42						
P	cxf-2-2009-study1And2	0.38						
P	cxf-2-2010-study1And2	0.36						
P	cxf-2-2011-study1And2	0.50						
P	cxf-2-2012-study1And2	0.36						
S	cxf-1-2006-study1And2	0.93						
S	cxf-1-2007-study1And2	0.24						
S	cxf-1-2008-study1And2	0.43						
S	cxf-1-2009-study1And2	0.29						
S	cxf-1-2010-study1And2	0.29						
S	cxf-1-2011-study1And2	0.44						
S	cxf-1-2012-study1And2	0.43						
S	cxf-2-2006-study1And2	0.34						
S	cxf-2-2007-study1And2	0.29						
S	cxf-2-2008-study1And2	0.35						
S	cxf-2-2009-study1And2	0.23						
S	cxf-2-2010-study1And2	0.41						
S	cxf-2-2011-study1And2	0.38						
S	cxf-2-2012-study1And2	0.38						
S_A	cxf-1-2006-study1And2	0.99						
S_A	cxf-1-2007-study1And2	0.37						
S_A	cxf-1-2008-study1And2	0.50						
S_A	cxf-1-2009-study1And2	0.41						
S_A	cxf-1-2010-study1And2	0.34						
S_A	cxf-1-2011-study1And2	0.51						
S_A	cxf-1-2012-study1And2	0.45						
S_A	cxf-2-2006-study1And2	0.69						
S_A	cxf-2-2007-study1And2	0.40						
S_A	cxf-2-2008-study1And2	0.41						
S_A	cxf-2-2009-study1And2	0.32						
S_A	cxf-2-2010-study1And2	0.40						
S_A	cxf-2-2011-study1And2	0.51						
S_A	cxf-2-2012-study1And2	0.45						
S_P	cxf-1-2006-study1And2	0.98						
S_P	cxf-1-2007-study1And2	0.36						
S_P	cxf-1-2008-study1And2	0.45						
S_P	cxf-1-2009-study1And2	0.41						
S_P	cxf-1-2010-study1And2	0.30						
S_P	cxf-1-2011-study1And2	0.44						
S_P	cxf-1-2012-study1And2	0.47						
S_P	cxf-2-2006-study1And2	0.59						
S_P	cxf-2-2007-study1And2	0.40						
S_P	cxf-2-2008-study1And2	0.43						
S_P	cxf-2-2009-study1And2	0.41						
S_P	cxf-2-2010-study1And2	0.36						
S_P	cxf-2-2011-study1And2	0.56						
S_P	cxf-2-2012-study1And2	0.38						
A_P	cxf-1-2006-study1And2	0.99						
A_P	cxf-1-2007-study1And2	0.42						
A_P	cxf-1-2008-study1And2	0.48						
A_P	cxf-1-2009-study1And2	0.43						
A_P	cxf-1-2010-study1And2	0.35						
A_P	cxf-1-2011-study1And2	0.50						
A_P	cxf-1-2012-study1And2	0.46						
A_P	cxf-2-2006-study1And2	0.70						
A_P	cxf-2-2007-study1And2	0.40						
A_P	cxf-2-2008-study1And2	0.42						
A_P	cxf-2-2009-study1And2	0.45						
A_P	cxf-2-2010-study1And2	0.44						
A_P	cxf-2-2011-study1And2	0.55						
A_P	cxf-2-2012-study1And2	0.45						

