S	solr-1-2008-study1And2	0.728						
S	solr-1-2009-study1And2	0.679						
S	solr-1-2010-study1And2	0.000						
S	solr-2-2007-study1And2	0.573						
S	solr-2-2008-study1And2	0.553						
S	solr-2-2009-study1And2	0.910
S_A	solr-1-2007-study1And2	0.787						
S_A	solr-1-2008-study1And2	0.776						
S_A	solr-1-2009-study1And2	0.726						
S_A	solr-1-2010-study1And2	0.000						
S_A	solr-2-2007-study1And2	0.619						
S_A	solr-2-2008-study1And2	0.626						
S_A	solr-2-2009-study1And2	0.952						
S_P	solr-1-2007-study1And2	0.754						
S_P	solr-1-2008-study1And2	0.790						
S_P	solr-1-2009-study1And2	0.671						
S_P	solr-1-2010-study1And2	0.000						
S_P	solr-2-2007-study1And2	0.595						
S_P	solr-2-2008-study1And2	0.530						
S_P	solr-2-2009-study1And2	0.954						
A_P	solr-1-2007-study1And2	0.798						
A_P	solr-1-2008-study1And2	0.772						
A_P	solr-1-2009-study1And2	0.744						
A_P	solr-1-2010-study1And2	0.000						
A_P	solr-2-2007-study1And2	0.557						
A_P	solr-2-2008-study1And2	0.645						
A_P	solr-2-2009-study1And2	0.950						
ALL	camel-1-2008-study1And2	0.712						
ALL	camel-1-2009-study1And2	0.681						
ALL	camel-1-2010-study1And2	0.635						
ALL	camel-1-2011-study1And2	0.644						
ALL	camel-1-2012-study1And2	0.708						
ALL	camel-2-2008-study1And2	0.832						
ALL	camel-2-2009-study1And2	0.636						
ALL	camel-2-2010-study1And2	0.823						
ALL	camel-2-2011-study1And2	0.665						
ALL	camel-2-2012-study1And2	0.695
A	camel-1-2008-study1And2	0.677						
A	camel-1-2009-study1And2	0.637						
A	camel-1-2010-study1And2	0.593						
A	camel-1-2011-study1And2	0.616						
A	camel-1-2012-study1And2	0.700						
A	camel-2-2008-study1And2	0.823						
A	camel-2-2009-study1And2	0.626						
A	camel-2-2010-study1And2	0.804						
A	camel-2-2011-study1And2	0.622						
A	camel-2-2012-study1And2	0.654						
P	camel-1-2008-study1And2	0.692						
P	camel-1-2009-study1And2	0.637						
P	camel-1-2010-study1And2	0.604						
P	camel-1-2011-study1And2	0.599						
P	camel-1-2012-study1And2	0.634						
P	camel-2-2008-study1And2	0.814						
P	camel-2-2009-study1And2	0.609						
P	camel-2-2010-study1And2	0.791						
P	camel-2-2011-study1And2	0.601						
P	camel-2-2012-study1And2	0.657						
S	camel-1-2008-study1And2	0.694						
S	camel-1-2009-study1And2	0.611						
S	camel-1-2010-study1And2	0.592						
S	camel-1-2011-study1And2	0.587						
S	camel-1-2012-study1And2	0.631						
S	camel-2-2008-study1And2	0.791						
S	camel-2-2009-study1And2	0.569						
S	camel-2-2010-study1And2	0.713						
S	camel-2-2011-study1And2	0.642						
S	camel-2-2012-study1And2	0.615						
S_A	camel-1-2008-study1And2	0.702						
S_A	camel-1-2009-study1And2	0.652						
S_A	camel-1-2010-study1And2	0.593						
S_A	camel-1-2011-study1And2	0.628						
S_A	camel-1-2012-study1And2	0.699						
S_A	camel-2-2008-study1And2	0.822						
S_A	camel-2-2009-study1And2	0.630						
S_A	camel-2-2010-study1And2	0.802						
S_A	camel-2-2011-study1And2	0.644						
S_A	camel-2-2012-study1And2	0.698						
S_P	camel-1-2008-study1And2	0.719						
S_P	camel-1-2009-study1And2	0.641						
S_P	camel-1-2010-study1And2	0.619						
S_P	camel-1-2011-study1And2	0.618						
S_P	camel-1-2012-study1And2	0.645						
S_P	camel-2-2008-study1And2	0.819						
S_P	camel-2-2009-study1And2	0.617						
S_P	camel-2-2010-study1And2	0.795						
S_P	camel-2-2011-study1And2	0.637						
S_P	camel-2-2012-study1And2	0.678						
A_P	camel-1-2008-study1And2	0.698						
A_P	camel-1-2009-study1And2	0.671						
A_P	camel-1-2010-study1And2	0.624						
A_P	camel-1-2011-study1And2	0.634						
A_P	camel-1-2012-study1And2	0.708						
A_P	camel-2-2008-study1And2	0.828						
A_P	camel-2-2009-study1And2	0.651						
A_P	camel-2-2010-study1And2	0.820						
A_P	camel-2-2011-study1And2	0.648						
A_P	camel-2-2012-study1And2	0.662						
ALL	jmeter-1-2003-study1And2	0.824						
ALL	jmeter-1-2004-study1And2	0.486						
ALL	jmeter-1-2005-study1And2	0.936						
ALL	jmeter-1-2006-study1And2	0.515						
ALL	jmeter-1-2007-study1And2	0.644						
ALL	jmeter-1-2008-study1And2	0.911						
ALL	jmeter-1-2009-study1And2	0.754						
ALL	jmeter-1-2010-study1And2	0.324						
ALL	jmeter-1-2011-study1And2	0.771						
ALL	jmeter-1-2012-study1And2	0.831						
ALL	jmeter-2-2003-study1And2	0.978						
ALL	jmeter-2-2004-study1And2	0.700						
ALL	jmeter-2-2005-study1And2	0.596						
ALL	jmeter-2-2006-study1And2	0.985						
ALL	jmeter-2-2007-study1And2	0.721						
ALL	jmeter-2-2008-study1And2	0.415						
ALL	jmeter-2-2009-study1And2	0.783						
ALL	jmeter-2-2010-study1And2	0.556						
ALL	jmeter-2-2011-study1And2	0.505						
ALL	jmeter-2-2012-study1And2	0.344						
A	jmeter-1-2003-study1And2	0.773						
A	jmeter-1-2004-study1And2	0.507						
A	jmeter-1-2005-study1And2	0.945						
A	jmeter-1-2006-study1And2	0.571						
A	jmeter-1-2007-study1And2	0.619						
A	jmeter-1-2008-study1And2	0.915						
A	jmeter-1-2009-study1And2	0.750						
A	jmeter-1-2010-study1And2	0.324						
A	jmeter-1-2011-study1And2	0.726						
A	jmeter-1-2012-study1And2	0.791						
A	jmeter-2-2003-study1And2	0.978						
A	jmeter-2-2004-study1And2	0.697						
A	jmeter-2-2005-study1And2	0.505						
A	jmeter-2-2006-study1And2	0.985						
A	jmeter-2-2007-study1And2	0.711						
A	jmeter-2-2008-study1And2	0.335						
A	jmeter-2-2009-study1And2	0.778						
A	jmeter-2-2010-study1And2	0.330						
A	jmeter-2-2011-study1And2	0.461						
A	jmeter-2-2012-study1And2	0.293						
P	jmeter-1-2003-study1And2	0.818						
P	jmeter-1-2004-study1And2	0.523						
P	jmeter-1-2005-study1And2	0.932						
P	jmeter-1-2006-study1And2	0.333						
P	jmeter-1-2007-study1And2	0.565						
P	jmeter-1-2008-study1And2	0.904						
P	jmeter-1-2009-study1And2	0.743						
P	jmeter-1-2010-study1And2	0.369						
P	jmeter-1-2011-study1And2	0.763						
P	jmeter-1-2012-study1And2	0.840						
P	jmeter-2-2003-study1And2	0.971						
P	jmeter-2-2004-study1And2	0.670						
P	jmeter-2-2005-study1And2	0.515						
P	jmeter-2-2006-study1And2	0.985						
P	jmeter-2-2007-study1And2	0.680						
P	jmeter-2-2008-study1And2	0.464						
P	jmeter-2-2009-study1And2	0.754						
P	jmeter-2-2010-study1And2	0.194						
P	jmeter-2-2011-study1And2	0.439						
P	jmeter-2-2012-study1And2	0.343						
S	jmeter-1-2003-study1And2	0.733						
S	jmeter-1-2004-study1And2	0.439						
S	jmeter-1-2005-study1And2	0.936						
S	jmeter-1-2006-study1And2	0.446						
S	jmeter-1-2007-study1And2	0.536						
S	jmeter-1-2008-study1And2	0.899						
S	jmeter-1-2009-study1And2	0.734						
S	jmeter-1-2010-study1And2	0.304						
S	jmeter-1-2011-study1And2	0.755						
S	jmeter-1-2012-study1And2	0.778						
S	jmeter-2-2003-study1And2	0.971						
S	jmeter-2-2004-study1And2	0.581						
S	jmeter-2-2005-study1And2	0.465						
S	jmeter-2-2006-study1And2	0.985						
S	jmeter-2-2007-study1And2	0.667						
S	jmeter-2-2008-study1And2	0.145						
S	jmeter-2-2009-study1And2	0.719						
S	jmeter-2-2010-study1And2	0.556						
S	jmeter-2-2011-study1And2	0.541						
S	jmeter-2-2012-study1And2	0.341						
S_A	jmeter-1-2003-study1And2	0.771						
S_A	jmeter-1-2004-study1And2	0.516						
S_A	jmeter-1-2005-study1And2	0.945						
S_A	jmeter-1-2006-study1And2	0.571						
S_A	jmeter-1-2007-study1And2	0.622						
S_A	jmeter-1-2008-study1And2	0.911						
S_A	jmeter-1-2009-study1And2	0.754						
S_A	jmeter-1-2010-study1And2	0.328						
S_A	jmeter-1-2011-study1And2	0.716						
S_A	jmeter-1-2012-study1And2	0.819						
S_A	jmeter-2-2003-study1And2	0.978						
S_A	jmeter-2-2004-study1And2	0.711						
S_A	jmeter-2-2005-study1And2	0.544						
S_A	jmeter-2-2006-study1And2	0.985						
S_A	jmeter-2-2007-study1And2	0.707						
S_A	jmeter-2-2008-study1And2	0.356						
S_A	jmeter-2-2009-study1And2	0.779						
S_A	jmeter-2-2010-study1And2	0.579						
S_A	jmeter-2-2011-study1And2	0.492						
S_A	jmeter-2-2012-study1And2	0.383						
S_P	jmeter-1-2003-study1And2	0.825						
S_P	jmeter-1-2004-study1And2	0.495						
S_P	jmeter-1-2005-study1And2	0.936						
S_P	jmeter-1-2006-study1And2	0.398						
S_P	jmeter-1-2007-study1And2	0.582						
S_P	jmeter-1-2008-study1And2	0.903						
S_P	jmeter-1-2009-study1And2	0.741						
S_P	jmeter-1-2010-study1And2	0.357						
S_P	jmeter-1-2011-study1And2	0.770						
S_P	jmeter-1-2012-study1And2	0.827						
S_P	jmeter-2-2003-study1And2	0.971						
S_P	jmeter-2-2004-study1And2	0.668						
S_P	jmeter-2-2005-study1And2	0.599						
S_P	jmeter-2-2006-study1And2	0.985						
S_P	jmeter-2-2007-study1And2	0.692						
S_P	jmeter-2-2008-study1And2	0.451						
S_P	jmeter-2-2009-study1And2	0.759						
S_P	jmeter-2-2010-study1And2	0.514						
S_P	jmeter-2-2011-study1And2	0.473						
S_P	jmeter-2-2012-study1And2	0.389						
A_P	jmeter-1-2003-study1And2	0.821						
A_P	jmeter-1-2004-study1And2	0.484						
A_P	jmeter-1-2005-study1And2	0.938						
A_P	jmeter-1-2006-study1And2	0.495						
A_P	jmeter-1-2007-study1And2	0.632						
A_P	jmeter-1-2008-study1And2	0.911						
A_P	jmeter-1-2009-study1And2	0.756						
A_P	jmeter-1-2010-study1And2	0.376						
A_P	jmeter-1-2011-study1And2	0.779						
A_P	jmeter-1-2012-study1And2	0.822						
A_P	jmeter-2-2003-study1And2	0.976						
A_P	jmeter-2-2004-study1And2	0.691						
A_P	jmeter-2-2005-study1And2	0.538						
A_P	jmeter-2-2006-study1And2	0.985						
A_P	jmeter-2-2007-study1And2	0.712						
A_P	jmeter-2-2008-study1And2	0.427						
A_P	jmeter-2-2009-study1And2	0.783						
A_P	jmeter-2-2010-study1And2	0.149						
A_P	jmeter-2-2011-study1And2	0.489						
A_P	jmeter-2-2012-study1And2	0.381	
