A_P	derby-1-2012-study1And2	0.353						
A_P	derby-2-2006-study1And2	0.739						
A_P	derby-2-2007-study1And2	0.644						
A_P	derby-2-2008-study1And2	0.569						
A_P	derby-2-2009-study1And2	0.499						
A_P	derby-2-2010-study1And2	0.589						
A_P	derby-2-2011-study1And2	0.310						
A_P	derby-2-2012-study1And2	0.717						
ALL	mahout-1-2010-study1And2	0.758						
ALL	mahout-1-2011-study1And2	0.629						
ALL	mahout-1-2012-study1And2	0.260						
ALL	mahout-2-2010-study1And2	0.774						
ALL	mahout-2-2011-study1And2	0.644						
ALL	mahout-2-2012-study1And2	0.764						
A	mahout-1-2010-study1And2	0.721						
A	mahout-1-2011-study1And2	0.589						
A	mahout-1-2012-study1And2	0.357						
A	mahout-2-2010-study1And2	0.744						
A	mahout-2-2011-study1And2	0.589						
A	mahout-2-2012-study1And2	0.753		
P	mahout-1-2010-study1And2	0.698						
P	mahout-1-2011-study1And2	0.557						
P	mahout-1-2012-study1And2	0.326						
P	mahout-2-2010-study1And2	0.736						
P	mahout-2-2011-study1And2	0.577						
P	mahout-2-2012-study1And2	0.769						
S	mahout-1-2010-study1And2	0.697						
S	mahout-1-2011-study1And2	0.517						
S	mahout-1-2012-study1And2	0.313						
S	mahout-2-2010-study1And2	0.693						
S	mahout-2-2011-study1And2	0.433						
S	mahout-2-2012-study1And2	0.742						
S_A	mahout-1-2010-study1And2	0.747						
S_A	mahout-1-2011-study1And2	0.606						
S_A	mahout-1-2012-study1And2	0.357						
S_A	mahout-2-2010-study1And2	0.769						
S_A	mahout-2-2011-study1And2	0.607						
S_A	mahout-2-2012-study1And2	0.753						
S_P	mahout-1-2010-study1And2	0.713						
S_P	mahout-1-2011-study1And2	0.604						
S_P	mahout-1-2012-study1And2	0.260						
S_P	mahout-2-2010-study1And2	0.757						
S_P	mahout-2-2011-study1And2	0.633						
S_P	mahout-2-2012-study1And2	0.739						
A_P	mahout-1-2010-study1And2	0.735						
A_P	mahout-1-2011-study1And2	0.603						
A_P	mahout-1-2012-study1And2	0.326						
A_P	mahout-2-2010-study1And2	0.760						
A_P	mahout-2-2011-study1And2	0.631						
A_P	mahout-2-2012-study1And2	0.795												
ALL	tomcat-1-2006-study1And2	0.969						
ALL	tomcat-1-2007-study1And2	0.612						
ALL	tomcat-1-2008-study1And2	0.713						
ALL	tomcat-1-2009-study1And2	0.851						
ALL	tomcat-1-2010-study1And2	0.784						
ALL	tomcat-1-2011-study1And2	0.952						
ALL	tomcat-1-2012-study1And2	0.741						
ALL	tomcat-2-2006-study1And2	0.607						
ALL	tomcat-2-2007-study1And2	0.537						
ALL	tomcat-2-2008-study1And2	0.718						
ALL	tomcat-2-2009-study1And2	0.764						
ALL	tomcat-2-2010-study1And2	0.623						
ALL	tomcat-2-2011-study1And2	0.569						
ALL	tomcat-2-2012-study1And2	0.662										
A	tomcat-1-2006-study1And2	0.925						
A	tomcat-1-2007-study1And2	0.626						
A	tomcat-1-2008-study1And2	0.764						
A	tomcat-1-2009-study1And2	0.822						
A	tomcat-1-2010-study1And2	0.733						
A	tomcat-1-2011-study1And2	0.903						
A	tomcat-1-2012-study1And2	0.719						
A	tomcat-2-2006-study1And2	0.624						
A	tomcat-2-2007-study1And2	0.413						
A	tomcat-2-2008-study1And2	0.716						
A	tomcat-2-2009-study1And2	0.735						
A	tomcat-2-2010-study1And2	0.598						
A	tomcat-2-2011-study1And2	0.554						
A	tomcat-2-2012-study1And2	0.627															
P	tomcat-1-2006-study1And2	0.965						
P	tomcat-1-2007-study1And2	0.643						
P	tomcat-1-2008-study1And2	0.665						
P	tomcat-1-2009-study1And2	0.810						
P	tomcat-1-2010-study1And2	0.734						
P	tomcat-1-2011-study1And2	0.945						
P	tomcat-1-2012-study1And2	0.737						
P	tomcat-2-2006-study1And2	0.529						
P	tomcat-2-2007-study1And2	0.421						
P	tomcat-2-2008-study1And2	0.626						
P	tomcat-2-2009-study1And2	0.729						
P	tomcat-2-2010-study1And2	0.619						
P	tomcat-2-2011-study1And2	0.513						
P	tomcat-2-2012-study1And2	0.625												
S	tomcat-1-2006-study1And2	0.926						
S	tomcat-1-2007-study1And2	0.651						
S	tomcat-1-2008-study1And2	0.594						
S	tomcat-1-2009-study1And2	0.757						
S	tomcat-1-2010-study1And2	0.693						
S	tomcat-1-2011-study1And2	0.885						
S	tomcat-1-2012-study1And2	0.706						
S	tomcat-2-2006-study1And2	0.476						
S	tomcat-2-2007-study1And2	0.380						
S	tomcat-2-2008-study1And2	0.513						
S	tomcat-2-2009-study1And2	0.658						
S	tomcat-2-2010-study1And2	0.604						
S	tomcat-2-2011-study1And2	0.468						
S	tomcat-2-2012-study1And2	0.470												
S_A	tomcat-1-2006-study1And2	0.925						
S_A	tomcat-1-2007-study1And2	0.626						
S_A	tomcat-1-2008-study1And2	0.752						
S_A	tomcat-1-2009-study1And2	0.824						
S_A	tomcat-1-2010-study1And2	0.792						
S_A	tomcat-1-2011-study1And2	0.932						
S_A	tomcat-1-2012-study1And2	0.722						
S_A	tomcat-2-2006-study1And2	0.616						
S_A	tomcat-2-2007-study1And2	0.549						
S_A	tomcat-2-2008-study1And2	0.731						
S_A	tomcat-2-2009-study1And2	0.730						
S_A	tomcat-2-2010-study1And2	0.590						
S_A	tomcat-2-2011-study1And2	0.548						
S_A	tomcat-2-2012-study1And2	0.632						
S_P	tomcat-1-2006-study1And2	0.965						
S_P	tomcat-1-2007-study1And2	0.605						
S_P	tomcat-1-2008-study1And2	0.692						
S_P	tomcat-1-2009-study1And2	0.818						
S_P	tomcat-1-2010-study1And2	0.764						
S_P	tomcat-1-2011-study1And2	0.946						
S_P	tomcat-1-2012-study1And2	0.745						
S_P	tomcat-2-2006-study1And2	0.539						
S_P	tomcat-2-2007-study1And2	0.438						
S_P	tomcat-2-2008-study1And2	0.632						
S_P	tomcat-2-2009-study1And2	0.742						
S_P	tomcat-2-2010-study1And2	0.627						
S_P	tomcat-2-2011-study1And2	0.520						
S_P	tomcat-2-2012-study1And2	0.631											
A_P	tomcat-1-2006-study1And2	0.969						
A_P	tomcat-1-2007-study1And2	0.592						
A_P	tomcat-1-2008-study1And2	0.712						
A_P	tomcat-1-2009-study1And2	0.846						
A_P	tomcat-1-2010-study1And2	0.739						
A_P	tomcat-1-2011-study1And2	0.953						
A_P	tomcat-1-2012-study1And2	0.738						
A_P	tomcat-2-2006-study1And2	0.609						
A_P	tomcat-2-2007-study1And2	0.474						
A_P	tomcat-2-2008-study1And2	0.730						
A_P	tomcat-2-2009-study1And2	0.772						
A_P	tomcat-2-2010-study1And2	0.614						
A_P	tomcat-2-2011-study1And2	0.551						
A_P	tomcat-2-2012-study1And2	0.669						
ALL	httpd-1-2005-study1And2	0.761						
ALL	httpd-1-2006-study1And2	0.996						
ALL	httpd-1-2008-study1And2	0.336						
ALL	httpd-1-2009-study1And2	0.538						
ALL	httpd-1-2010-study1And2	0.725						
ALL	httpd-1-2011-study1And2	0.908						
ALL	httpd-1-2012-study1And2	0.595						
ALL	httpd-2-2005-study1And2	1.000						
ALL	httpd-2-2006-study1And2	0.000						
ALL	httpd-2-2007-study1And2	0.724						
ALL	httpd-2-2008-study1And2	0.506						
ALL	httpd-2-2009-study1And2	0.831						
ALL	httpd-2-2010-study1And2	0.581						
ALL	httpd-2-2011-study1And2	0.856						
ALL	httpd-2-2012-study1And2	0.582	
A	httpd-1-2005-study1And2	0.642						
A	httpd-1-2006-study1And2	0.996						
A	httpd-1-2008-study1And2	0.404						
A	httpd-1-2009-study1And2	0.412						
A	httpd-1-2010-study1And2	0.728						
A	httpd-1-2011-study1And2	0.911						
A	httpd-1-2012-study1And2	0.512						
A	httpd-2-2005-study1And2	1.000						
A	httpd-2-2006-study1And2	0.000						
A	httpd-2-2007-study1And2	0.796						
A	httpd-2-2008-study1And2	0.325						
A	httpd-2-2009-study1And2	0.712						
A	httpd-2-2010-study1And2	0.600						
A	httpd-2-2011-study1And2	0.854						
A	httpd-2-2012-study1And2	0.522						
P	httpd-1-2005-study1And2	0.594						
P	httpd-1-2006-study1And2	0.996						
P	httpd-1-2008-study1And2	0.287						
P	httpd-1-2009-study1And2	0.545						
P	httpd-1-2010-study1And2	0.747						
P	httpd-1-2011-study1And2	0.911						
P	httpd-1-2012-study1And2	0.503						
P	httpd-2-2005-study1And2	1.000						
P	httpd-2-2006-study1And2	0.000						
P	httpd-2-2007-study1And2	0.738						
P	httpd-2-2008-study1And2	0.260						
P	httpd-2-2009-study1And2	0.789						
P	httpd-2-2010-study1And2	0.653						
P	httpd-2-2011-study1And2	0.856						
P	httpd-2-2012-study1And2	0.500						
S	httpd-1-2005-study1And2	0.683						
S	httpd-1-2006-study1And2	0.996						
S	httpd-1-2008-study1And2	0.474						
S	httpd-1-2009-study1And2	0.619						
S	httpd-1-2010-study1And2	0.728						
S	httpd-1-2011-study1And2	0.911						
S	httpd-1-2012-study1And2	0.590						
S	httpd-2-2005-study1And2	1.000						
S	httpd-2-2006-study1And2	0.000						
S	httpd-2-2007-study1And2	0.693						
S	httpd-2-2008-study1And2	0.370						
S	httpd-2-2009-study1And2	0.723						
S	httpd-2-2010-study1And2	0.684						
S	httpd-2-2011-study1And2	0.852						
S	httpd-2-2012-study1And2	0.522						
S_A	httpd-1-2005-study1And2	0.716						
S_A	httpd-1-2006-study1And2	0.996						
S_A	httpd-1-2008-study1And2	0.435						
S_A	httpd-1-2009-study1And2	0.449						
S_A	httpd-1-2010-study1And2	0.725						
S_A	httpd-1-2011-study1And2	0.911						
S_A	httpd-1-2012-study1And2	0.547						
S_A	httpd-2-2005-study1And2	1.000						
S_A	httpd-2-2006-study1And2	0.000						
S_A	httpd-2-2007-study1And2	0.774						
S_A	httpd-2-2008-study1And2	0.412						
S_A	httpd-2-2009-study1And2	0.778						
S_A	httpd-2-2010-study1And2	0.586						
S_A	httpd-2-2011-study1And2	0.854						
S_A	httpd-2-2012-study1And2	0.522						
S_P	httpd-1-2005-study1And2	0.668						
S_P	httpd-1-2006-study1And2	0.996						
S_P	httpd-1-2008-study1And2	0.407						
S_P	httpd-1-2009-study1And2	0.567						
S_P	httpd-1-2010-study1And2	0.732						
S_P	httpd-1-2011-study1And2	0.911						
S_P	httpd-1-2012-study1And2	0.497						
S_P	httpd-2-2005-study1And2	1.000						
S_P	httpd-2-2006-study1And2	0.000						
S_P	httpd-2-2007-study1And2	0.757						
S_P	httpd-2-2008-study1And2	0.430						
S_P	httpd-2-2009-study1And2	0.789						
S_P	httpd-2-2010-study1And2	0.580						
S_P	httpd-2-2011-study1And2	0.854						
S_P	httpd-2-2012-study1And2	0.514						
A_P	httpd-1-2005-study1And2	0.687						
A_P	httpd-1-2006-study1And2	0.996						
A_P	httpd-1-2008-study1And2	0.325						
A_P	httpd-1-2009-study1And2	0.641						
A_P	httpd-1-2010-study1And2	0.723						
A_P	httpd-1-2011-study1And2	0.908						
A_P	httpd-1-2012-study1And2	0.509						
A_P	httpd-2-2005-study1And2	1.000						
A_P	httpd-2-2006-study1And2	0.366						
A_P	httpd-2-2007-study1And2	0.721						
A_P	httpd-2-2008-study1And2	0.412						
A_P	httpd-2-2009-study1And2	0.752						
A_P	httpd-2-2010-study1And2	0.578						
A_P	httpd-2-2011-study1And2	0.856						
A_P	httpd-2-2012-study1And2	0.548		
