A_P	ant-1-2011-study1And2	0.000						
A_P	ant-1-2012-study1And2	0.551						
A_P	ant-2-2006-study1And2	0.370						
A_P	ant-2-2007-study1And2	0.238						
A_P	ant-2-2008-study1And2	0.120						
A_P	ant-2-2009-study1And2	0.450						
A_P	ant-2-2010-study1And2	0.763						
A_P	ant-2-2011-study1And2	0.299						
A_P	ant-2-2012-study1And2	0.780
S_A	maven2-1-2006-study1And2	0.805						
S_A	maven2-1-2007-study1And2	0.733						
S_A	maven2-1-2008-study1And2	0.825						
S_A	maven2-1-2009-study1And2	0.797						
S_A	maven2-2-2006-study1And2	0.933						
S_A	maven2-2-2007-study1And2	0.772						
S_A	maven2-2-2008-study1And2	0.787						
S_A	maven2-2-2009-study1And2	0.000						
S_P	maven2-1-2006-study1And2	0.789						
S_P	maven2-1-2007-study1And2	0.636						
S_P	maven2-1-2008-study1And2	0.836						
S_P	maven2-1-2009-study1And2	0.759						
S_P	maven2-2-2006-study1And2	0.953						
S_P	maven2-2-2007-study1And2	0.833						
S_P	maven2-2-2008-study1And2	0.839						
S_P	maven2-2-2009-study1And2	0.000						
A_P	maven2-1-2006-study1And2	0.788						
A_P	maven2-1-2007-study1And2	0.692						
A_P	maven2-1-2008-study1And2	0.819						
A_P	maven2-1-2009-study1And2	0.763						
A_P	maven2-2-2006-study1And2	0.940						
A_P	maven2-2-2007-study1And2	0.764						
A_P	maven2-2-2008-study1And2	0.822						
A_P	maven2-2-2009-study1And2	0.000													
ALL	openjpa-1-2007-study1And2	0.615						
ALL	openjpa-1-2008-study1And2	0.615						
ALL	openjpa-1-2009-study1And2	0.675						
ALL	openjpa-1-2010-study1And2	0.618						
ALL	openjpa-1-2011-study1And2	0.570						
ALL	openjpa-1-2012-study1And2	0.323						
ALL	openjpa-2-2007-study1And2	0.570						
ALL	openjpa-2-2008-study1And2	0.866						
ALL	openjpa-2-2009-study1And2	0.721						
ALL	openjpa-2-2010-study1And2	0.557						
ALL	openjpa-2-2011-study1And2	0.533						
ALL	openjpa-2-2012-study1And2	0.667
A	openjpa-1-2007-study1And2	0.501						
A	openjpa-1-2008-study1And2	0.546						
A	openjpa-1-2009-study1And2	0.667						
A	openjpa-1-2010-study1And2	0.598						
A	openjpa-1-2011-study1And2	0.455						
A	openjpa-1-2012-study1And2	0.281						
A	openjpa-2-2007-study1And2	0.568						
A	openjpa-2-2008-study1And2	0.860						
A	openjpa-2-2009-study1And2	0.672						
A	openjpa-2-2010-study1And2	0.478						
A	openjpa-2-2011-study1And2	0.503						
A	openjpa-2-2012-study1And2	0.500		
P	openjpa-1-2007-study1And2	0.506						
P	openjpa-1-2008-study1And2	0.603						
P	openjpa-1-2009-study1And2	0.626						
P	openjpa-1-2010-study1And2	0.535						
P	openjpa-1-2011-study1And2	0.447						
P	openjpa-1-2012-study1And2	0.281						
P	openjpa-2-2007-study1And2	0.554						
P	openjpa-2-2008-study1And2	0.821						
P	openjpa-2-2009-study1And2	0.598						
P	openjpa-2-2010-study1And2	0.337						
P	openjpa-2-2011-study1And2	0.466						
P	openjpa-2-2012-study1And2	0.431						
S	openjpa-1-2007-study1And2	0.579						
S	openjpa-1-2008-study1And2	0.605						
S	openjpa-1-2009-study1And2	0.609						
S	openjpa-1-2010-study1And2	0.529						
S	openjpa-1-2011-study1And2	0.559						
S	openjpa-1-2012-study1And2	0.102						
S	openjpa-2-2007-study1And2	0.520						
S	openjpa-2-2008-study1And2	0.805						
S	openjpa-2-2009-study1And2	0.507						
S	openjpa-2-2010-study1And2	0.424						
S	openjpa-2-2011-study1And2	0.444						
S	openjpa-2-2012-study1And2	0.641						
S_A	openjpa-1-2007-study1And2	0.579						
S_A	openjpa-1-2008-study1And2	0.636						
S_A	openjpa-1-2009-study1And2	0.681						
S_A	openjpa-1-2010-study1And2	0.603						
S_A	openjpa-1-2011-study1And2	0.507						
S_A	openjpa-1-2012-study1And2	0.269						
S_A	openjpa-2-2007-study1And2	0.607						
S_A	openjpa-2-2008-study1And2	0.865						
S_A	openjpa-2-2009-study1And2	0.716						
S_A	openjpa-2-2010-study1And2	0.538						
S_A	openjpa-2-2011-study1And2	0.519						
S_A	openjpa-2-2012-study1And2	0.610						
S_P	openjpa-1-2007-study1And2	0.593						
S_P	openjpa-1-2008-study1And2	0.587						
S_P	openjpa-1-2009-study1And2	0.675						
S_P	openjpa-1-2010-study1And2	0.555						
S_P	openjpa-1-2011-study1And2	0.570						
S_P	openjpa-1-2012-study1And2	0.309						
S_P	openjpa-2-2007-study1And2	0.585						
S_P	openjpa-2-2008-study1And2	0.831						
S_P	openjpa-2-2009-study1And2	0.652						
S_P	openjpa-2-2010-study1And2	0.519						
S_P	openjpa-2-2011-study1And2	0.546						
S_P	openjpa-2-2012-study1And2	0.722						
A_P	openjpa-1-2007-study1And2	0.542						
A_P	openjpa-1-2008-study1And2	0.601						
A_P	openjpa-1-2009-study1And2	0.666						
A_P	openjpa-1-2010-study1And2	0.583						
A_P	openjpa-1-2011-study1And2	0.470						
A_P	openjpa-1-2012-study1And2	0.393						
A_P	openjpa-2-2007-study1And2	0.615						
A_P	openjpa-2-2008-study1And2	0.865						
A_P	openjpa-2-2009-study1And2	0.704						
A_P	openjpa-2-2010-study1And2	0.455						
A_P	openjpa-2-2011-study1And2	0.533						
A_P	openjpa-2-2012-study1And2	0.403						
ALL	cxf-1-2006-study1And2	0.995						
ALL	cxf-1-2007-study1And2	0.638						
ALL	cxf-1-2008-study1And2	0.684						
ALL	cxf-1-2009-study1And2	0.746						
ALL	cxf-1-2010-study1And2	0.588						
ALL	cxf-1-2011-study1And2	0.677						
ALL	cxf-1-2012-study1And2	0.653						
ALL	cxf-2-2006-study1And2	0.786						
ALL	cxf-2-2007-study1And2	0.685						
ALL	cxf-2-2008-study1And2	0.683						
ALL	cxf-2-2009-study1And2	0.587						
ALL	cxf-2-2010-study1And2	0.744						
ALL	cxf-2-2011-study1And2	0.743						
ALL	cxf-2-2012-study1And2	0.704						
A	cxf-1-2006-study1And2	0.994						
A	cxf-1-2007-study1And2	0.586						
A	cxf-1-2008-study1And2	0.629						
A	cxf-1-2009-study1And2	0.729						
A	cxf-1-2010-study1And2	0.553						
A	cxf-1-2011-study1And2	0.682						
A	cxf-1-2012-study1And2	0.645						
A	cxf-2-2006-study1And2	0.769						
A	cxf-2-2007-study1And2	0.651						
A	cxf-2-2008-study1And2	0.663						
A	cxf-2-2009-study1And2	0.503						
A	cxf-2-2010-study1And2	0.728						
A	cxf-2-2011-study1And2	0.716						
A	cxf-2-2012-study1And2	0.696						
P	cxf-1-2006-study1And2	0.993						
P	cxf-1-2007-study1And2	0.555						
P	cxf-1-2008-study1And2	0.607						
P	cxf-1-2009-study1And2	0.723						
P	cxf-1-2010-study1And2	0.536						
P	cxf-1-2011-study1And2	0.661						
P	cxf-1-2012-study1And2	0.644						
P	cxf-2-2006-study1And2	0.722						
P	cxf-2-2007-study1And2	0.627						
P	cxf-2-2008-study1And2	0.690						
P	cxf-2-2009-study1And2	0.544						
P	cxf-2-2010-study1And2	0.695						
P	cxf-2-2011-study1And2	0.722						
P	cxf-2-2012-study1And2	0.649	
S	cxf-1-2006-study1And2	0.936						
S	cxf-1-2007-study1And2	0.455						
S	cxf-1-2008-study1And2	0.617						
S	cxf-1-2009-study1And2	0.658						
S	cxf-1-2010-study1And2	0.512						
S	cxf-1-2011-study1And2	0.648						
S	cxf-1-2012-study1And2	0.618						
S	cxf-2-2006-study1And2	0.511						
S	cxf-2-2007-study1And2	0.587						
S	cxf-2-2008-study1And2	0.645						
S	cxf-2-2009-study1And2	0.360						
S	cxf-2-2010-study1And2	0.721						
S	cxf-2-2011-study1And2	0.646						
S	cxf-2-2012-study1And2	0.667						
S_A	cxf-1-2006-study1And2	0.995						
S_A	cxf-1-2007-study1And2	0.588						
S_A	cxf-1-2008-study1And2	0.662						
S_A	cxf-1-2009-study1And2	0.724						
S_A	cxf-1-2010-study1And2	0.563						
S_A	cxf-1-2011-study1And2	0.687						
S_A	cxf-1-2012-study1And2	0.635						
S_A	cxf-2-2006-study1And2	0.776						
S_A	cxf-2-2007-study1And2	0.660						
S_A	cxf-2-2008-study1And2	0.675						
S_A	cxf-2-2009-study1And2	0.497						
S_A	cxf-2-2010-study1And2	0.712						
S_A	cxf-2-2011-study1And2	0.718						
S_A	cxf-2-2012-study1And2	0.706
S_P	cxf-1-2006-study1And2	0.993						
S_P	cxf-1-2007-study1And2	0.578						
S_P	cxf-1-2008-study1And2	0.631						
S_P	cxf-1-2009-study1And2	0.726						
S_P	cxf-1-2010-study1And2	0.531						
S_P	cxf-1-2011-study1And2	0.645						
S_P	cxf-1-2012-study1And2	0.652						
S_P	cxf-2-2006-study1And2	0.708						
S_P	cxf-2-2007-study1And2	0.661						
S_P	cxf-2-2008-study1And2	0.693						
S_P	cxf-2-2009-study1And2	0.565						
S_P	cxf-2-2010-study1And2	0.693						
S_P	cxf-2-2011-study1And2	0.751						
S_P	cxf-2-2012-study1And2	0.662						
A_P	cxf-1-2006-study1And2	0.995						
A_P	cxf-1-2007-study1And2	0.620						
A_P	cxf-1-2008-study1And2	0.654						
A_P	cxf-1-2009-study1And2	0.733						
A_P	cxf-1-2010-study1And2	0.566						
A_P	cxf-1-2011-study1And2	0.686						
A_P	cxf-1-2012-study1And2	0.640						
A_P	cxf-2-2006-study1And2	0.783						
A_P	cxf-2-2007-study1And2	0.661						
A_P	cxf-2-2008-study1And2	0.681						
A_P	cxf-2-2009-study1And2	0.599						
A_P	cxf-2-2010-study1And2	0.734						
A_P	cxf-2-2011-study1And2	0.744						
A_P	cxf-2-2012-study1And2	0.709						
